timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1618845968796,16,api/areas/village/32.17.09,200,OK,Thread Group 1-23,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,16,0,0
1618845968812,152,api/areas/hospital,200,OK,Thread Group 1-23,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,27,0,0
1618845968964,18,api/country,200,OK,Thread Group 1-23,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,16,0,0
1618845968641,338,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-23,,true,,198548,3565,1,1,null,211,3,42
1618845969641,167,api/login,200,OK,Thread Group 1-24,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,166,0,43
1618845969808,17,api/areas/district-city,200,OK,Thread Group 1-24,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,16,0,0
1618845969825,16,api/areas/sub-district/32.17,200,OK,Thread Group 1-24,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,16,0,0
1618845969842,17,api/areas/village/32.17.09,200,OK,Thread Group 1-24,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,17,0,0
1618845969860,183,api/areas/hospital,200,OK,Thread Group 1-24,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,33,0,0
1618845970044,24,api/country,200,OK,Thread Group 1-24,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,23,0,0
1618845969640,424,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-24,,true,,198548,3565,1,1,null,271,5,43
1618845970625,181,api/login,200,OK,Thread Group 1-25,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,180,0,54
1618845970806,16,api/areas/district-city,200,OK,Thread Group 1-25,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,16,0,0
1618845970823,18,api/areas/sub-district/32.17,200,OK,Thread Group 1-25,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,18,0,0
1618845970842,15,api/areas/village/32.17.09,200,OK,Thread Group 1-25,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,15,0,0
1618845970857,153,api/areas/hospital,200,OK,Thread Group 1-25,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,37,0,0
1618845971010,18,api/country,200,OK,Thread Group 1-25,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,16,0,0
1618845970624,401,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-25,,true,,198548,3565,1,1,null,282,3,54
1618845971625,140,api/login,200,OK,Thread Group 1-26,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,140,0,45
1618845971766,17,api/areas/district-city,200,OK,Thread Group 1-26,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,17,0,0
1618845971784,15,api/areas/sub-district/32.17,200,OK,Thread Group 1-26,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,15,0,0
1618845971799,16,api/areas/village/32.17.09,200,OK,Thread Group 1-26,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,16,0,0
1618845971816,147,api/areas/hospital,200,OK,Thread Group 1-26,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,21,0,0
1618845971963,19,api/country,200,OK,Thread Group 1-26,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,17,0,0
1618845971624,354,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-26,,true,,198548,3565,1,1,null,226,3,45
1618845972674,128,api/login,200,OK,Thread Group 1-27,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,128,0,47
1618845972803,15,api/areas/district-city,200,OK,Thread Group 1-27,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,15,0,0
1618845972818,16,api/areas/sub-district/32.17,200,OK,Thread Group 1-27,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,16,0,0
1618845972834,16,api/areas/village/32.17.09,200,OK,Thread Group 1-27,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,16,0,0
1618845972851,176,api/areas/hospital,200,OK,Thread Group 1-27,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,20,0,0
1618845973028,18,api/country,200,OK,Thread Group 1-27,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,16,0,0
1618845972673,369,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-27,,true,,198548,3565,1,1,null,211,4,47
1618845973673,165,api/login,200,OK,Thread Group 1-28,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,165,0,41
1618845973839,18,api/areas/district-city,200,OK,Thread Group 1-28,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,18,0,0
1618845973858,15,api/areas/sub-district/32.17,200,OK,Thread Group 1-28,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,14,0,0
1618845973873,18,api/areas/village/32.17.09,200,OK,Thread Group 1-28,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,18,0,0
1618845973892,134,api/areas/hospital,200,OK,Thread Group 1-28,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,24,0,0
1618845974027,20,api/country,200,OK,Thread Group 1-28,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,19,0,0
1618845973672,370,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-28,,true,,198548,3565,1,1,null,258,6,41
1618845974674,151,api/login,200,OK,Thread Group 1-29,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,150,0,54
1618845974825,39,api/areas/district-city,200,OK,Thread Group 1-29,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,39,0,0
1618845974865,38,api/areas/sub-district/32.17,200,OK,Thread Group 1-29,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,38,0,0
1618845974904,14,api/areas/village/32.17.09,200,OK,Thread Group 1-29,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,14,0,0
1618845974918,182,api/areas/hospital,200,OK,Thread Group 1-29,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,28,0,0
1618845975100,20,api/country,200,OK,Thread Group 1-29,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,17,0,0
1618845974673,444,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-29,,true,,198548,3565,1,1,null,286,3,54
1618845975704,138,api/login,200,OK,Thread Group 1-30,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,138,0,56
1618845975843,38,api/areas/district-city,200,OK,Thread Group 1-30,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,38,0,0
1618845975881,32,api/areas/sub-district/32.17,200,OK,Thread Group 1-30,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,32,0,0
1618845975914,16,api/areas/village/32.17.09,200,OK,Thread Group 1-30,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,15,0,0
1618845975930,181,api/areas/hospital,200,OK,Thread Group 1-30,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,20,0,0
1618845976111,25,api/country,200,OK,Thread Group 1-30,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,22,0,0
1618845975703,430,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-30,,true,,198548,3565,1,1,null,265,3,56
1618845976673,166,api/login,200,OK,Thread Group 1-31,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,166,0,45
1618845976839,37,api/areas/district-city,200,OK,Thread Group 1-31,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,37,0,0
1618845976876,37,api/areas/sub-district/32.17,200,OK,Thread Group 1-31,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,37,0,0
1618845976913,29,api/areas/village/32.17.09,200,OK,Thread Group 1-31,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,29,0,0
1618845976942,166,api/areas/hospital,200,OK,Thread Group 1-31,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,30,0,0
1618845977108,25,api/country,200,OK,Thread Group 1-31,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,21,0,0
1618845976672,460,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-31,,true,,198548,3565,1,1,null,320,2,45
1618845977674,347,api/login,200,OK,Thread Group 1-32,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,347,0,255
1618845978022,413,api/areas/district-city,200,OK,Thread Group 1-32,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,413,0,0
1618845978436,26,api/areas/sub-district/32.17,200,OK,Thread Group 1-32,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,26,0,0
1618845978463,34,api/areas/village/32.17.09,200,OK,Thread Group 1-32,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,34,0,0
1618845978497,643,api/areas/hospital,200,OK,Thread Group 1-32,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,21,0,0
1618845979140,21,api/country,200,OK,Thread Group 1-32,text,true,,8954,596,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,19,0,0
1618845977672,1484,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-32,,true,,198548,3565,2,2,null,860,5,255
1618845978672,502,api/login,200,OK,Thread Group 1-33,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,502,0,402
1618845979174,51,api/areas/district-city,200,OK,Thread Group 1-33,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,51,0,0
1618845979225,18,api/areas/sub-district/32.17,200,OK,Thread Group 1-33,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,18,0,0
1618845979244,13,api/areas/village/32.17.09,200,OK,Thread Group 1-33,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,13,0,0
1618845979257,144,api/areas/hospital,200,OK,Thread Group 1-33,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,24,0,0
1618845979402,18,api/country,200,OK,Thread Group 1-33,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,15,0,0
1618845978671,746,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-33,,true,,198548,3565,1,1,null,623,3,402
1618845979673,131,api/login,200,OK,Thread Group 1-34,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,130,0,45
1618845979805,15,api/areas/district-city,200,OK,Thread Group 1-34,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,15,0,0
1618845979821,16,api/areas/sub-district/32.17,200,OK,Thread Group 1-34,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,16,0,0
1618845979838,14,api/areas/village/32.17.09,200,OK,Thread Group 1-34,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,14,0,0
1618845979853,891,api/areas/hospital,200,OK,Thread Group 1-34,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,19,0,0
1618845980745,125,api/country,200,OK,Thread Group 1-34,text,true,,8954,596,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,125,0,0
1618845979672,1192,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-34,,true,,198548,3565,2,2,null,319,7,45
1618845980720,621,api/login,200,OK,Thread Group 1-35,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,621,0,471
1618845981341,31,api/areas/district-city,200,OK,Thread Group 1-35,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,31,0,0
1618845981373,279,api/areas/sub-district/32.17,200,OK,Thread Group 1-35,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,279,0,0
1618845981652,48,api/areas/village/32.17.09,200,OK,Thread Group 1-35,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,48,0,0
1618845981719,505,api/login,200,OK,Thread Group 1-36,text,true,,1113,520,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,505,0,339
1618845982225,78,api/areas/district-city,200,OK,Thread Group 1-36,text,true,,1807,608,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,78,0,0
1618845982303,17,api/areas/sub-district/32.17,200,OK,Thread Group 1-36,text,true,,1938,613,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,17,0,0
1618845982321,18,api/areas/village/32.17.09,200,OK,Thread Group 1-36,text,true,,1288,611,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,18,0,0
1618845981701,660,api/areas/hospital,200,OK,Thread Group 1-35,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,67,0,0
1618845982361,42,api/country,200,OK,Thread Group 1-35,text,true,,8954,596,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,40,0,0
1618845980719,1681,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-35,,true,,198548,3565,2,2,null,1086,3,471
1618845982340,220,api/areas/hospital,200,OK,Thread Group 1-36,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,29,0,0
1618845982561,25,api/country,200,OK,Thread Group 1-36,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,23,0,0
1618845981718,863,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-36,,true,,198548,3565,1,1,null,670,5,339
1618845982719,219,api/login,200,OK,Thread Group 1-37,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,219,0,60
1618845982939,59,api/areas/district-city,200,OK,Thread Group 1-37,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,59,0,0
1618845982998,60,api/areas/sub-district/32.17,200,OK,Thread Group 1-37,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,60,0,0
1618845983058,52,api/areas/village/32.17.09,200,OK,Thread Group 1-37,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,52,0,0
1618845983111,960,api/areas/hospital,200,OK,Thread Group 1-37,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,87,0,0
1618845984072,45,api/country,200,OK,Thread Group 1-37,text,true,,8954,596,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,45,0,0
1618845982718,1395,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-37,,true,,198548,3565,2,2,null,522,5,60
1618845983719,701,api/login,200,OK,Thread Group 1-38,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,701,0,394
1618845984421,29,api/areas/district-city,200,OK,Thread Group 1-38,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,29,0,0
1618845984450,58,api/areas/sub-district/32.17,200,OK,Thread Group 1-38,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,58,0,0
1618845984508,115,api/areas/village/32.17.09,200,OK,Thread Group 1-38,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,115,0,0
1618845984720,441,api/login,200,OK,Thread Group 1-39,text,true,,1113,520,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,441,0,314
1618845985161,124,api/areas/district-city,200,OK,Thread Group 1-39,text,true,,1807,608,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,124,0,0
1618845985285,53,api/areas/sub-district/32.17,200,OK,Thread Group 1-39,text,true,,1938,613,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,53,0,0
1618845985339,90,api/areas/village/32.17.09,200,OK,Thread Group 1-39,text,true,,1288,611,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,90,0,0
1618845984623,932,api/areas/hospital,200,OK,Thread Group 1-38,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,61,0,0
1618845985555,170,api/country,200,OK,Thread Group 1-38,text,true,,8954,596,3,3,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,170,0,0
1618845983718,2005,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-38,,true,,198548,3565,3,3,null,1134,2,394
1618845985719,330,api/login,200,OK,Thread Group 1-40,text,true,,1113,520,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,330,0,193
1618845986050,42,api/areas/district-city,200,OK,Thread Group 1-40,text,true,,1807,608,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,42,0,0
1618845986092,35,api/areas/sub-district/32.17,200,OK,Thread Group 1-40,text,true,,1938,613,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,35,0,0
1618845986127,48,api/areas/village/32.17.09,200,OK,Thread Group 1-40,text,true,,1288,611,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,48,0,0
1618845985430,788,api/areas/hospital,200,OK,Thread Group 1-39,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,125,0,0
1618845986219,40,api/country,200,OK,Thread Group 1-39,text,true,,8954,596,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,39,0,0
1618845984719,1536,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-39,,true,,198548,3565,2,2,null,872,4,314
1618845986175,592,api/areas/hospital,200,OK,Thread Group 1-40,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,44,0,0
1618845986768,44,api/country,200,OK,Thread Group 1-40,text,true,,8954,596,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,27,0,0
1618845985719,1091,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-40,,true,,198548,3565,2,2,null,526,1,193
1618845986719,277,api/login,200,OK,Thread Group 1-41,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,277,0,75
1618845986997,154,api/areas/district-city,200,OK,Thread Group 1-41,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,154,0,0
1618845987151,217,api/areas/sub-district/32.17,200,OK,Thread Group 1-41,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,217,0,0
1618845987369,47,api/areas/village/32.17.09,200,OK,Thread Group 1-41,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,47,0,0
1618845987417,451,api/areas/hospital,200,OK,Thread Group 1-41,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,43,0,0
1618845987869,42,api/country,200,OK,Thread Group 1-41,text,true,,8954,596,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,28,0,0
1618845986718,1188,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-41,,true,,198548,3565,2,2,null,766,4,75
1618845987706,251,api/login,200,OK,Thread Group 1-42,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,251,0,161
1618845987957,111,api/areas/district-city,200,OK,Thread Group 1-42,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,111,0,0
1618845988068,37,api/areas/sub-district/32.17,200,OK,Thread Group 1-42,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,37,0,0
1618845988105,79,api/areas/village/32.17.09,200,OK,Thread Group 1-42,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,79,0,0
1618845988184,1182,api/areas/hospital,200,OK,Thread Group 1-42,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,71,0,0
1618845988705,668,api/login,200,OK,Thread Group 1-43,text,true,,1113,520,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,668,0,442
1618845989367,82,api/country,200,OK,Thread Group 1-42,text,true,,8954,596,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,55,0,0
1618845987705,1742,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-42,,true,,198548,3565,2,2,null,604,2,161
1618845989373,179,api/areas/district-city,200,OK,Thread Group 1-43,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,179,0,0
1618845989553,26,api/areas/sub-district/32.17,200,OK,Thread Group 1-43,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,26,0,0
1618845989580,33,api/areas/village/32.17.09,200,OK,Thread Group 1-43,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,32,0,0
1618845989705,538,api/login,200,OK,Thread Group 1-44,text,true,,1113,520,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,538,0,419
1618845990245,35,api/areas/district-city,200,OK,Thread Group 1-44,text,true,,1807,608,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,35,0,0
1618845990281,34,api/areas/sub-district/32.17,200,OK,Thread Group 1-44,text,true,,1938,613,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,34,0,0
1618845990316,60,api/areas/village/32.17.09,200,OK,Thread Group 1-44,text,true,,1288,611,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,60,0,0
1618845989613,783,api/areas/hospital,200,OK,Thread Group 1-43,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,42,0,0
1618845990396,43,api/country,200,OK,Thread Group 1-43,text,true,,8954,596,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,43,0,0
1618845988704,1732,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-43,,true,,198548,3565,2,2,null,990,3,442
1618845990376,563,api/areas/hospital,200,OK,Thread Group 1-44,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,93,0,0
1618845990689,265,api/login,200,OK,Thread Group 1-45,text,true,,1113,520,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,265,0,104
1618845990940,35,api/country,200,OK,Thread Group 1-44,text,true,,8954,596,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,35,0,0
1618845989704,1265,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-44,,true,,198548,3565,2,2,null,795,6,419
1618845990955,40,api/areas/district-city,200,OK,Thread Group 1-45,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,40,0,0
1618845990995,46,api/areas/sub-district/32.17,200,OK,Thread Group 1-45,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,46,0,0
1618845991042,28,api/areas/village/32.17.09,200,OK,Thread Group 1-45,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,28,0,0
1618845991071,350,api/areas/hospital,200,OK,Thread Group 1-45,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,32,0,0
1618845991422,41,api/country,200,OK,Thread Group 1-45,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,33,0,0
1618845990688,770,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-45,,true,,198548,3565,1,1,null,444,5,104
1618845991705,213,api/login,200,OK,Thread Group 1-46,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,213,0,112
1618845991918,27,api/areas/district-city,200,OK,Thread Group 1-46,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,27,0,0
1618845991946,37,api/areas/sub-district/32.17,200,OK,Thread Group 1-46,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,37,0,0
1618845991984,29,api/areas/village/32.17.09,200,OK,Thread Group 1-46,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,29,0,0
